,10대,20대,30대,40대,50대,60대 이상,표준편차
으면은,0.00011808466670602822,0.00012601600403251212,0.0001605308219178082,0.00016385384237260363,0.00015590084706126902,5.9523809523809524e-05,3.967684568745849e-05
ᆫ다면은,5.904233335301411e-05,6.300800201625606e-05,0.00010702054794520547,0.0,5.1966949020423014e-05,5.9523809523809524e-05,3.412529511904376e-05
곤,0.0,6.300800201625606e-05,0.00010702054794520547,5.461794745753454e-05,5.1966949020423014e-05,5.9523809523809524e-05,3.411392111152389e-05
리라,0.0,6.300800201625606e-05,0.0,0.0,0.0,5.9523809523809524e-05,3.165675729369301e-05
ᆫ다던데,5.904233335301411e-05,6.300800201625606e-05,0.0,0.0,0.0,0.0,3.153820345303058e-05
으니,5.904233335301411e-05,0.00012601600403251212,5.351027397260274e-05,0.00010923589491506909,0.00010393389804084603,5.9523809523809524e-05,3.143996735919888e-05
군,0.0,6.300800201625606e-05,0.0,5.461794745753454e-05,5.1966949020423014e-05,0.0,3.117712972602728e-05
는다거나,0.0,6.300800201625606e-05,5.351027397260274e-05,0.0,5.1966949020423014e-05,0.0,3.099261101657423e-05
다면서,0.0,6.300800201625606e-05,5.351027397260274e-05,0.0,5.1966949020423014e-05,0.0,3.099261101657423e-05
다든지,5.904233335301411e-05,0.0,0.0,0.0,0.0,5.9523809523809524e-05,3.0614025070917986e-05
지만서도,5.904233335301411e-05,0.0,0.0,0.0,0.0,5.9523809523809524e-05,3.0614025070917986e-05
라니,5.904233335301411e-05,0.0,0.0,0.0,0.0,5.9523809523809524e-05,3.0614025070917986e-05
을걸,5.904233335301411e-05,0.0,0.0,0.0,0.0,5.9523809523809524e-05,3.0614025070917986e-05
라더라,0.0,6.300800201625606e-05,0.0,5.461794745753454e-05,0.0,0.0,3.048655825426262e-05
ᆯ래요,0.0,6.300800201625606e-05,0.0,5.461794745753454e-05,0.0,0.0,3.048655825426262e-05
지만은,0.0,0.0,0.0,5.461794745753454e-05,5.1966949020423014e-05,5.9523809523809524e-05,3.0423951661791373e-05
을수록,0.0,0.0,0.0,5.461794745753454e-05,5.1966949020423014e-05,5.9523809523809524e-05,3.0423951661791373e-05
ᆯ라,0.0,0.0,0.0,5.461794745753454e-05,5.1966949020423014e-05,5.9523809523809524e-05,3.0423951661791373e-05
는대,0.0,0.0,0.0,5.461794745753454e-05,5.1966949020423014e-05,5.9523809523809524e-05,3.0423951661791373e-05
듯,0.0,6.300800201625606e-05,5.351027397260274e-05,0.0,0.0,0.0,3.023443830733718e-05
ᆯ게요,0.0,0.0,5.351027397260274e-05,0.0,5.1966949020423014e-05,5.9523809523809524e-05,3.023058161113473e-05
다던데,5.904233335301411e-05,0.0,5.351027397260274e-05,0.0,5.1966949020423014e-05,0.0,3.0129043359632453e-05
던가,0.0,6.300800201625606e-05,5.351027397260274e-05,5.461794745753454e-05,0.0,5.9523809523809524e-05,2.9974055520628003e-05
는다든가,0.0,6.300800201625606e-05,0.0,0.0,5.1966949020423014e-05,0.0,2.9891020549959973e-05
까,0.0,6.300800201625606e-05,0.0,5.461794745753454e-05,5.1966949020423014e-05,5.9523809523809524e-05,2.9825152286070632e-05
거니와,0.0,0.0,5.351027397260274e-05,0.0,0.0,5.9523809523809524e-05,2.9247162764517108e-05
으려나,0.0,0.0,5.351027397260274e-05,5.461794745753454e-05,5.1966949020423014e-05,0.0,2.9241372956785948e-05
다길래,5.904233335301411e-05,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.9113564922302795e-05
는단,5.904233335301411e-05,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.9113564922302795e-05
서,5.904233335301411e-05,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.9113564922302795e-05
랄까,0.0,6.300800201625606e-05,5.351027397260274e-05,5.461794745753454e-05,5.1966949020423014e-05,0.0,2.9055822547442873e-05
니깐요,0.0,0.0,0.0,0.0,5.1966949020423014e-05,5.9523809523809524e-05,2.888580787834495e-05
으냐,0.0,0.0,0.0,0.0,5.1966949020423014e-05,5.9523809523809524e-05,2.888580787834495e-05
라는데,0.0,0.0,0.0,0.0,5.1966949020423014e-05,5.9523809523809524e-05,2.888580787834495e-05
다며,5.904233335301411e-05,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.874966941055881e-05
소,0.0,0.0,5.351027397260274e-05,5.461794745753454e-05,0.0,0.0,2.79207839914625e-05
세,0.0,0.0,0.0,5.461794745753454e-05,5.1966949020423014e-05,0.0,2.753286744515517e-05
ᆯ려면,0.0,0.0,0.0,5.461794745753454e-05,5.1966949020423014e-05,0.0,2.753286744515517e-05
라거나,0.0,0.0,0.0,5.461794745753454e-05,5.1966949020423014e-05,0.0,2.753286744515517e-05
려다,0.0,0.0,0.0,5.461794745753454e-05,5.1966949020423014e-05,0.0,2.753286744515517e-05
려다가,0.0,0.0,5.351027397260274e-05,0.0,5.1966949020423014e-05,0.0,2.7238474441106904e-05
ᆯ지언정,0.0,0.0,5.351027397260274e-05,0.0,5.1966949020423014e-05,0.0,2.7238474441106904e-05
다만,0.0,6.300800201625606e-05,0.0,0.0,0.0,0.0,2.572290910868017e-05
ᆫ다라는,0.0,6.300800201625606e-05,0.0,0.0,0.0,0.0,2.572290910868017e-05
ᆫ다던지,0.0,6.300800201625606e-05,0.0,0.0,0.0,0.0,2.572290910868017e-05
냐는,0.0,6.300800201625606e-05,0.0,0.0,0.0,0.0,2.572290910868017e-05
므로,0.0,6.300800201625606e-05,0.0,0.0,0.0,0.0,2.572290910868017e-05
려는데,0.0,6.300800201625606e-05,0.0,0.0,0.0,0.0,2.572290910868017e-05
냐며,0.0,6.300800201625606e-05,0.0,0.0,0.0,0.0,2.572290910868017e-05
던지,0.0,6.300800201625606e-05,0.0,0.0,0.0,0.0,2.572290910868017e-05
람,0.0,6.300800201625606e-05,0.0,0.0,0.0,0.0,2.572290910868017e-05
ᆯ려,0.0,6.300800201625606e-05,0.0,0.0,0.0,0.0,2.572290910868017e-05
ᆯ는지,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
ᆸ니다요,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
ᆫ다잖아,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
려니,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
라니요,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
라고요,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
ᆯ라고,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
걸랑,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
ᆫ답니다,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
는군요,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
이,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
으므로,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
던가요,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
믄,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
ᆫ다는데,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
으라는,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
랍니다,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
라던데,0.0,0.0,0.0,0.0,0.0,5.9523809523809524e-05,2.4300493479991846e-05
을래,5.904233335301411e-05,0.0,0.0,0.0,0.0,0.0,2.410393165636553e-05
는다든지,5.904233335301411e-05,0.0,0.0,0.0,0.0,0.0,2.410393165636553e-05
을지언정,5.904233335301411e-05,0.0,0.0,0.0,0.0,0.0,2.410393165636553e-05
ᆫ다던가,5.904233335301411e-05,0.0,0.0,0.0,0.0,0.0,2.410393165636553e-05
로,5.904233335301411e-05,0.0,0.0,0.0,0.0,0.0,2.410393165636553e-05
ᆯ지라도,5.904233335301411e-05,0.0,0.0,0.0,0.0,0.0,2.410393165636553e-05
더라면,5.904233335301411e-05,0.0,0.0,0.0,0.0,0.0,2.410393165636553e-05
래서,5.904233335301411e-05,0.0,0.0,0.0,0.0,0.0,2.410393165636553e-05
ᆫ다길래,5.904233335301411e-05,0.0,0.0,0.0,0.0,0.0,2.410393165636553e-05
더,5.904233335301411e-05,0.0,0.0,0.0,0.0,0.0,2.410393165636553e-05
다더니,5.904233335301411e-05,0.0,0.0,0.0,0.0,0.0,2.410393165636553e-05
ᆯ려고,0.0,0.0,0.0,5.461794745753454e-05,0.0,0.0,2.229768367818357e-05
렴,0.0,0.0,0.0,5.461794745753454e-05,0.0,0.0,2.229768367818357e-05
으니까요,0.0,0.0,0.0,5.461794745753454e-05,0.0,0.0,2.229768367818357e-05
던데요,0.0,0.0,0.0,5.461794745753454e-05,0.0,0.0,2.229768367818357e-05
드라,0.0,0.0,0.0,5.461794745753454e-05,0.0,0.0,2.229768367818357e-05
ᆯ런지,0.0,0.0,0.0,5.461794745753454e-05,0.0,0.0,2.229768367818357e-05
더라는,0.0,0.0,0.0,5.461794745753454e-05,0.0,0.0,2.229768367818357e-05
드라고,0.0,0.0,0.0,5.461794745753454e-05,0.0,0.0,2.229768367818357e-05
라지,0.0,0.0,0.0,5.461794745753454e-05,0.0,0.0,2.229768367818357e-05
는지라,0.0,0.0,0.0,5.461794745753454e-05,0.0,0.0,2.229768367818357e-05
ᆫ데요,0.0,0.0,0.0,5.461794745753454e-05,0.0,0.0,2.229768367818357e-05
어야지만,0.0,0.0,0.0,5.461794745753454e-05,0.0,0.0,2.229768367818357e-05
데요,0.0,0.0,0.0,5.461794745753454e-05,0.0,0.0,2.229768367818357e-05
더만,0.0,0.0,0.0,5.461794745753454e-05,0.0,0.0,2.229768367818357e-05
애,0.0,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.1845477871568012e-05
다던가,0.0,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.1845477871568012e-05
면서도,0.0,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.1845477871568012e-05
고는,0.0,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.1845477871568012e-05
ᆯ고,0.0,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.1845477871568012e-05
ᆫ대요,0.0,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.1845477871568012e-05
고요,0.0,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.1845477871568012e-05
으라면,0.0,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.1845477871568012e-05
랍시고,0.0,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.1845477871568012e-05
라면은,0.0,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.1845477871568012e-05
구만,0.0,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.1845477871568012e-05
달,0.0,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.1845477871568012e-05
다든가,0.0,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.1845477871568012e-05
다느니,0.0,0.0,5.351027397260274e-05,0.0,0.0,0.0,2.1845477871568012e-05
다지만,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
ᆫ답시고,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
자는데,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
으래,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
다네,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
ᆫ다면서,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
다나,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
재,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
오,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
래나,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
ᆯ뿐더러,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
냬,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
문,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
라면서,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
ᆫ다며,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
우,0.0,0.0,0.0,0.0,5.1966949020423014e-05,0.0,2.1215418098210414e-05
