,10대,20대,30대,40대,50대,60대 이상,표준편차
자고,5.4999450005499945e-05,5.7940784518222376e-05,0.00024379540689453412,5.024620641141594e-05,0.00019125029882859193,0.00016014519831313725,8.331876636577424e-05
으니깐,0.00021999780002199978,0.0002317631380728895,9.751816275781364e-05,0.00015073861923424781,0.00014343772412144393,0.0003202903966262745,7.973459655930691e-05
며,0.00010999890001099989,0.0002897039225911119,0.00024379540689453412,0.00010049241282283188,0.0002390628735357399,0.000213526931084183,7.703729792930795e-05
음,0.00021999780002199978,0.00011588156903644475,0.00014627724413672047,0.00030147723846849563,0.00014343772412144393,0.00026690866385522876,7.527231579257236e-05
야지,5.4999450005499945e-05,0.0,4.875908137890682e-05,0.00020098482564566376,0.00014343772412144393,0.0001067634655420915,7.272257460033767e-05
우,0.0,0.00017382235355466714,4.875908137890682e-05,0.00010049241282283188,0.00019125029882859193,0.0001067634655420915,7.262762702183583e-05
음에도,0.0,0.00017382235355466714,0.0,0.00010049241282283188,9.562514941429597e-05,5.338173277104575e-05,6.699230483280459e-05
니요,0.0,5.7940784518222376e-05,9.751816275781364e-05,0.0,0.0,0.00016014519831313725,6.620032477587284e-05
ㄹ는지,0.0,0.0,0.0,0.0,0.0,0.00016014519831313725,6.53790034373346e-05
답니다,0.0,0.0,0.0,0.0,0.0,0.00016014519831313725,6.53790034373346e-05
자마자,0.00016499835001649983,0.00017382235355466714,0.00019503632551562728,0.00010049241282283188,4.781257470714798e-05,5.338173277104575e-05,6.409593314019318e-05
ㅂ시오,0.0,0.0,0.0,0.00015073861923424781,0.0,0.0,6.153878360926486e-05
으려,0.00016499835001649983,5.7940784518222376e-05,0.00014627724413672047,0.0,9.562514941429597e-05,0.0001067634655420915,6.010965117628509e-05
군요,0.0,0.0,4.875908137890682e-05,0.00015073861923424781,4.781257470714798e-05,0.0,5.8637689129981406e-05
는다는,0.00010999890001099989,5.7940784518222376e-05,9.751816275781364e-05,0.00020098482564566376,4.781257470714798e-05,5.338173277104575e-05,5.795736276573341e-05
ㄴ들데,5.4999450005499945e-05,5.7940784518222376e-05,0.00014627724413672047,0.0,0.00014343772412144393,0.0001067634655420915,5.74468354218563e-05
는다면,0.0,0.0,0.00014627724413672047,0.0,4.781257470714798e-05,5.338173277104575e-05,5.714132603096317e-05
ㄹ게요,0.0,0.0,4.875908137890682e-05,0.0,0.00014343772412144393,5.338173277104575e-05,5.612480444231593e-05
지요,0.0,5.7940784518222376e-05,0.0,0.0,9.562514941429597e-05,0.0001067634655420915,5.0208582096123165e-05
어라,0.0,0.0,4.875908137890682e-05,0.0,9.562514941429597e-05,0.0001067634655420915,4.981471113949729e-05
려는,5.4999450005499945e-05,0.00011588156903644475,9.751816275781364e-05,0.0,0.0,5.338173277104575e-05,4.8074358045741426e-05
더냐,0.0,0.00011588156903644475,0.0,0.0,0.0,0.0,4.730845245539869e-05
